division,season,home_team,away_team,home_goals,away_goals
Premier_League,2006-2007,Wigan,West Ham,0.0,3.0
Premier_League,2006-2007,Arsenal,Fulham,3.0,1.0
Premier_League,2006-2007,Reading,Newcastle,1.0,0.0
Premier_League,2006-2007,Aston Villa,Sheffield United,3.0,0.0
Premier_League,2006-2007,Everton,Portsmouth,3.0,0.0
Premier_League,2006-2007,Fulham,Liverpool,1.0,0.0
Premier_League,2006-2007,Man City,Man United,0.0,1.0
Premier_League,2006-2007,Newcastle,Blackburn,0.0,2.0
Premier_League,2006-2007,Reading,Watford,0.0,2.0
Premier_League,2006-2007,West Ham,Bolton,3.0,1.0
Premier_League,2006-2007,Wigan,Middlesbrough,0.0,1.0
Premier_League,2006-2007,Arsenal,Chelsea,1.0,1.0
Premier_League,2006-2007,Charlton,Tottenham,0.0,2.0
Premier_League,2006-2007,Chelsea,Man United,0.0,0.0
Premier_League,2006-2007,Tottenham,Blackburn,1.0,1.0
Premier_League,2006-2007,Blackburn,Reading,3.0,3.0
Premier_League,2006-2007,Bolton,Aston Villa,2.0,2.0
Premier_League,2006-2007,Chelsea,Everton,1.0,1.0
Premier_League,2006-2007,Liverpool,Charlton,2.0,2.0
Premier_League,2006-2007,Man United,West Ham,0.0,1.0
Premier_League,2006-2007,Middlesbrough,Fulham,3.0,1.0
Premier_League,2006-2007,Portsmouth,Arsenal,0.0,0.0
Premier_League,2006-2007,Sheffield United,Wigan,1.0,2.0
Premier_League,2006-2007,Tottenham,Man City,2.0,1.0
Premier_League,2006-2007,Watford,Newcastle,1.0,1.0
Championship,2006-2007,Barnsley,Cardiff,1.0,2.0
Championship,2006-2007,Birmingham,Colchester,2.0,1.0
Championship,2006-2007,Burnley,QPR,2.0,0.0
Championship,2006-2007,Ipswich,Crystal Palace,1.0,2.0
Championship,2006-2007,Leeds,Norwich,1.0,0.0
Championship,2006-2007,Luton,Leicester,2.0,0.0
Championship,2006-2007,Plymouth,Wolves,1.0,1.0
Championship,2006-2007,Preston,Sheffield Weds,0.0,0.0
Championship,2006-2007,Southend,Stoke,1.0,0.0
Championship,2006-2007,West Brom,Hull,2.0,0.0
Championship,2006-2007,Coventry,Sunderland,2.0,1.0
Championship,2006-2007,Derby,Southampton,2.0,2.0
Championship,2006-2007,Cardiff,West Brom,1.0,1.0
Championship,2006-2007,Colchester,Plymouth,0.0,1.0
Championship,2006-2007,Crystal Palace,Southend,3.0,1.0
Championship,2006-2007,Hull,Barnsley,2.0,3.0
Championship,2006-2007,Leicester,Burnley,0.0,1.0
Championship,2006-2007,Norwich,Preston,2.0,0.0
Championship,2006-2007,QPR,Leeds,2.0,2.0
Championship,2006-2007,Sheffield Weds,Luton,0.0,1.0
Championship,2006-2007,Stoke,Derby,2.0,0.0
Championship,2006-2007,Wolves,Ipswich,1.0,0.0
Championship,2006-2007,Southampton,Coventry,2.0,0.0
Championship,2006-2007,Sunderland,Birmingham,0.0,1.0
Championship,2006-2007,Wolves,Preston,1.0,3.0
Championship,2006-2007,Cardiff,Coventry,1.0,0.0
Championship,2006-2007,Colchester,Barnsley,1.0,2.0
Championship,2006-2007,Hull,Derby,1.0,2.0
Championship,2006-2007,Leicester,Ipswich,3.0,1.0
Championship,2006-2007,Norwich,Luton,3.0,2.0
Championship,2006-2007,QPR,Southend,2.0,0.0
Championship,2006-2007,Sheffield Weds,Burnley,1.0,1.0
Championship,2006-2007,Southampton,West Brom,0.0,0.0
Championship,2006-2007,Stoke,Birmingham,0.0,0.0
Championship,2006-2007,Sunderland,Plymouth,2.0,3.0
Championship,2006-2007,Crystal Palace,Leeds,1.0,0.0
Championship,2006-2007,Coventry,Leicester,0.0,0.0
Championship,2006-2007,Barnsley,Southampton,2.0,2.0
Championship,2006-2007,Birmingham,Crystal Palace,2.0,1.0
Championship,2006-2007,Burnley,Wolves,0.0,1.0
Championship,2006-2007,Derby,Norwich,0.0,0.0
Championship,2006-2007,Ipswich,Hull,0.0,0.0
Championship,2006-2007,Leeds,Cardiff,0.0,1.0
Championship,2006-2007,Luton,Stoke,2.0,2.0
Championship,2006-2007,Plymouth,Sheffield Weds,1.0,2.0
Championship,2006-2007,Preston,QPR,1.0,1.0
Championship,2006-2007,Southend,Sunderland,3.0,1.0
Championship,2006-2007,West Brom,Colchester,2.0,1.0
Championship,2006-2007,QPR,Ipswich,1.0,3.0
Championship,2006-2007,Cardiff,Birmingham,2.0,0.0
Championship,2006-2007,Colchester,Derby,4.0,3.0
Championship,2006-2007,Crystal Palace,Burnley,2.0,2.0
Championship,2006-2007,Hull,Coventry,0.0,1.0
Championship,2006-2007,Leicester,Southend,1.0,0.0
Championship,2006-2007,Norwich,Barnsley,5.0,1.0
Championship,2006-2007,Southampton,Preston,1.0,1.0
Championship,2006-2007,Stoke,Plymouth,1.0,1.0
Championship,2006-2007,Wolves,Luton,1.0,0.0
Championship,2006-2007,Sheffield Weds,Leeds,0.0,1.0
Championship,2006-2007,Sunderland,West Brom,2.0,0.0
Championship,2006-2007,Barnsley,Stoke,2.0,2.0
Championship,2006-2007,Birmingham,Hull,2.0,1.0
Championship,2006-2007,Burnley,Colchester,1.0,2.0
Championship,2006-2007,Coventry,Norwich,3.0,0.0
Championship,2006-2007,Derby,Sunderland,1.0,2.0
Championship,2006-2007,Ipswich,Southampton,2.0,1.0
Championship,2006-2007,Luton,Crystal Palace,2.0,1.0
Championship,2006-2007,Plymouth,QPR,1.0,1.0
Championship,2006-2007,Preston,Cardiff,2.0,1.0
Championship,2006-2007,Southend,Sheffield Weds,0.0,0.0
Championship,2006-2007,West Brom,Leicester,2.0,0.0
Championship,2006-2007,Leeds,Wolves,0.0,1.0
Championship,2006-2007,Burnley,Barnsley,4.0,2.0
Championship,2006-2007,Crystal Palace,Southampton,0.0,2.0
Championship,2006-2007,Ipswich,Coventry,2.0,1.0
Championship,2006-2007,Leicester,Hull,0.0,1.0
Championship,2006-2007,Luton,Colchester,1.0,1.0
Championship,2006-2007,Plymouth,Cardiff,3.0,3.0
Championship,2006-2007,Preston,West Brom,1.0,0.0
Championship,2006-2007,QPR,Birmingham,0.0,2.0
Championship,2006-2007,Sheffield Weds,Stoke,1.0,1.0
Championship,2006-2007,Southend,Norwich,3.0,3.0
Championship,2006-2007,Wolves,Derby,0.0,1.0
Championship,2006-2007,Leeds,Sunderland,0.0,3.0
Championship,2006-2007,Hull,Sheffield Weds,2.0,1.0
Championship,2006-2007,Barnsley,Wolves,1.0,0.0
Championship,2006-2007,Birmingham,Ipswich,2.0,2.0
Championship,2006-2007,Cardiff,Luton,4.0,1.0
Championship,2006-2007,Colchester,QPR,2.0,1.0
Championship,2006-2007,Coventry,Leeds,1.0,0.0
Championship,2006-2007,Derby,Preston,1.0,1.0
Championship,2006-2007,Norwich,Crystal Palace,0.0,1.0
Championship,2006-2007,Southampton,Plymouth,1.0,0.0
Championship,2006-2007,Stoke,Burnley,0.0,1.0
Championship,2006-2007,Sunderland,Leicester,1.0,1.0
Championship,2006-2007,West Brom,Southend,1.0,1.0
Championship,2006-2007,Preston,Barnsley,1.0,0.0
Championship,2006-2007,Burnley,Southampton,2.0,3.0
Championship,2006-2007,Crystal Palace,Coventry,1.0,0.0
Championship,2006-2007,Ipswich,Sunderland,3.0,1.0
Championship,2006-2007,Leeds,Birmingham,3.0,2.0
Championship,2006-2007,Leicester,Colchester,0.0,0.0
Championship,2006-2007,Luton,West Brom,2.0,2.0
Championship,2006-2007,Plymouth,Norwich,3.0,1.0
Championship,2006-2007,QPR,Hull,2.0,0.0
Championship,2006-2007,Sheffield Weds,Derby,1.0,2.0
Championship,2006-2007,Wolves,Stoke,2.0,0.0
Championship,2006-2007,Southend,Cardiff,0.0,3.0
Championship,2006-2007,Colchester,Ipswich,1.0,0.0
Championship,2006-2007,Barnsley,Luton,1.0,2.0
Championship,2006-2007,Birmingham,Leicester,1.0,1.0
Championship,2006-2007,Cardiff,Wolves,4.0,0.0
Championship,2006-2007,Coventry,Plymouth,0.0,1.0
Championship,2006-2007,Derby,Southend,3.0,0.0
Championship,2006-2007,Hull,Crystal Palace,1.0,1.0
Championship,2006-2007,Southampton,QPR,1.0,2.0
Championship,2006-2007,Stoke,Preston,1.0,1.0
Championship,2006-2007,Sunderland,Sheffield Weds,1.0,0.0
Championship,2006-2007,West Brom,Leeds,4.0,2.0
Championship,2006-2007,Norwich,Burnley,1.0,4.0
Championship,2006-2007,Southend,Coventry,2.0,3.0
Championship,2006-2007,Burnley,Hull,2.0,0.0
Championship,2006-2007,Crystal Palace,Cardiff,1.0,2.0
Championship,2006-2007,Ipswich,West Brom,1.0,5.0
Championship,2006-2007,Leeds,Stoke,0.0,4.0
Championship,2006-2007,Leicester,Southampton,3.0,2.0
Championship,2006-2007,Luton,Birmingham,3.0,2.0
Championship,2006-2007,Preston,Sunderland,4.0,1.0
Championship,2006-2007,QPR,Norwich,3.0,3.0
Championship,2006-2007,Sheffield Weds,Barnsley,2.0,1.0
Championship,2006-2007,Wolves,Colchester,1.0,0.0
Championship,2006-2007,Plymouth,Derby,3.0,1.0
Championship,2006-2007,Barnsley,Plymouth,2.0,2.0
Championship,2006-2007,Birmingham,Norwich,0.0,1.0
Championship,2006-2007,Burnley,Southend,0.0,0.0
Championship,2006-2007,Cardiff,Southampton,1.0,0.0
Championship,2006-2007,Crystal Palace,West Brom,0.0,2.0
Championship,2006-2007,Hull,Luton,0.0,0.0
Championship,2006-2007,Ipswich,Preston,2.0,3.0
Championship,2006-2007,Leeds,Leicester,1.0,2.0
Championship,2006-2007,QPR,Derby,1.0,2.0
Championship,2006-2007,Stoke,Sunderland,2.0,1.0
Championship,2006-2007,Wolves,Coventry,1.0,0.0
Championship,2006-2007,Colchester,Sheffield Weds,4.0,0.0
Championship,2006-2007,Derby,Birmingham,0.0,1.0
Championship,2006-2007,Leicester,Crystal Palace,1.0,1.0
Championship,2006-2007,Luton,Leeds,5.0,1.0
Championship,2006-2007,Norwich,Cardiff,1.0,0.0
Championship,2006-2007,Plymouth,Burnley,0.0,0.0
Championship,2006-2007,Preston,Hull,2.0,1.0
Championship,2006-2007,Sheffield Weds,QPR,3.0,2.0
Championship,2006-2007,Southampton,Stoke,1.0,0.0
Championship,2006-2007,Southend,Ipswich,1.0,3.0
Championship,2006-2007,Sunderland,Barnsley,2.0,0.0
Championship,2006-2007,West Brom,Wolves,3.0,0.0
Championship,2006-2007,Coventry,Colchester,2.0,1.0
Championship,2006-2007,Burnley,Preston,3.0,2.0
Championship,2006-2007,Barnsley,Coventry,0.0,1.0
Championship,2006-2007,Birmingham,West Brom,2.0,0.0
Championship,2006-2007,Cardiff,Derby,2.0,2.0
Championship,2006-2007,Colchester,Southampton,2.0,0.0
Championship,2006-2007,Crystal Palace,Plymouth,0.0,1.0
Championship,2006-2007,Hull,Sunderland,0.0,1.0
Championship,2006-2007,Leeds,Southend,2.0,0.0
Championship,2006-2007,QPR,Leicester,1.0,1.0
Championship,2006-2007,Stoke,Norwich,5.0,0.0
Championship,2006-2007,Wolves,Sheffield Weds,2.0,2.0
Championship,2006-2007,Ipswich,Luton,5.0,0.0
Championship,2006-2007,Coventry,Birmingham,0.0,1.0
Championship,2006-2007,Leicester,Stoke,2.0,1.0
Championship,2006-2007,Luton,Burnley,0.0,2.0
Championship,2006-2007,Norwich,Colchester,1.0,1.0
Championship,2006-2007,Plymouth,Ipswich,1.0,1.0
Championship,2006-2007,Preston,Leeds,4.0,1.0
Championship,2006-2007,Sheffield Weds,Crystal Palace,3.0,2.0
Championship,2006-2007,Southend,Hull,2.0,3.0
Championship,2006-2007,Sunderland,Cardiff,1.0,2.0
Championship,2006-2007,West Brom,QPR,3.0,3.0
Championship,2006-2007,Derby,Barnsley,2.0,1.0
Championship,2006-2007,Southampton,Wolves,2.0,0.0
Championship,2006-2007,Barnsley,Leeds,3.0,2.0
Championship,2006-2007,Burnley,Ipswich,1.0,0.0
Championship,2006-2007,Colchester,Cardiff,3.0,1.0
Championship,2006-2007,Derby,West Brom,2.0,1.0
Championship,2006-2007,Norwich,Sunderland,1.0,0.0
Championship,2006-2007,Plymouth,Birmingham,0.0,1.0
Championship,2006-2007,Preston,Luton,3.0,0.0
Championship,2006-2007,QPR,Crystal Palace,4.0,2.0
Championship,2006-2007,Sheffield Weds,Leicester,2.0,1.0
Championship,2006-2007,Southampton,Hull,0.0,0.0
Championship,2006-2007,Wolves,Southend,3.0,1.0
Championship,2006-2007,Stoke,Coventry,1.0,0.0
Championship,2006-2007,Birmingham,Barnsley,2.0,0.0
Championship,2006-2007,Cardiff,Burnley,1.0,0.0
Championship,2006-2007,Coventry,Derby,1.0,2.0
Championship,2006-2007,Crystal Palace,Stoke,0.0,1.0
Championship,2006-2007,Hull,Wolves,2.0,0.0
Championship,2006-2007,Ipswich,Sheffield Weds,0.0,2.0
Championship,2006-2007,Leeds,Colchester,3.0,0.0
Championship,2006-2007,Leicester,Plymouth,2.0,2.0
Championship,2006-2007,Luton,QPR,2.0,3.0
Championship,2006-2007,Southend,Preston,0.0,0.0
Championship,2006-2007,Sunderland,Southampton,1.0,1.0
Championship,2006-2007,West Brom,Norwich,0.0,1.0
Championship,2006-2007,Cardiff,QPR,0.0,1.0
Championship,2006-2007,Birmingham,Wolves,1.0,1.0
Championship,2006-2007,Coventry,Sheffield Weds,3.0,1.0
Championship,2006-2007,Crystal Palace,Barnsley,2.0,0.0
Championship,2006-2007,Hull,Stoke,0.0,2.0
Championship,2006-2007,Leeds,Southampton,0.0,3.0
Championship,2006-2007,Leicester,Preston,0.0,1.0
Championship,2006-2007,Luton,Derby,0.0,2.0
Championship,2006-2007,Southend,Plymouth,1.0,1.0
Championship,2006-2007,Sunderland,Colchester,3.0,1.0
Championship,2006-2007,West Brom,Burnley,3.0,0.0
Championship,2006-2007,Ipswich,Norwich,3.0,1.0
Championship,2006-2007,Wolves,Sunderland,1.0,1.0
Championship,2006-2007,Barnsley,Ipswich,1.0,0.0
Championship,2006-2007,Burnley,Birmingham,1.0,2.0
Championship,2006-2007,Colchester,Southend,3.0,0.0
Championship,2006-2007,Derby,Leicester,1.0,0.0
Championship,2006-2007,Norwich,Hull,1.0,1.0
Championship,2006-2007,Plymouth,Leeds,1.0,2.0
Championship,2006-2007,Preston,Crystal Palace,0.0,0.0
Championship,2006-2007,QPR,Coventry,0.0,1.0
Championship,2006-2007,Sheffield Weds,Cardiff,0.0,0.0
Championship,2006-2007,Southampton,Luton,2.0,1.0
Championship,2006-2007,Stoke,West Brom,1.0,0.0
Championship,2006-2007,Barnsley,Southend,2.0,0.0
Championship,2006-2007,Burnley,Leeds,2.0,1.0
Championship,2006-2007,Colchester,Hull,5.0,1.0
Championship,2006-2007,Norwich,Leicester,3.0,1.0
Championship,2006-2007,Plymouth,Luton,1.0,0.0
Championship,2006-2007,Preston,Coventry,1.0,1.0
Championship,2006-2007,QPR,Sunderland,1.0,2.0
Championship,2006-2007,Sheffield Weds,West Brom,3.0,1.0
Championship,2006-2007,Stoke,Cardiff,3.0,0.0
Championship,2006-2007,Wolves,Crystal Palace,1.0,1.0
Championship,2006-2007,Derby,Ipswich,2.0,1.0
Championship,2006-2007,Southampton,Birmingham,4.0,3.0
Championship,2006-2007,Birmingham,Plymouth,3.0,0.0
Championship,2006-2007,Cardiff,Colchester,0.0,0.0
Championship,2006-2007,Coventry,Stoke,0.0,0.0
Championship,2006-2007,Crystal Palace,QPR,3.0,0.0
Championship,2006-2007,Hull,Southampton,2.0,4.0
Championship,2006-2007,Ipswich,Burnley,1.0,1.0
Championship,2006-2007,Leeds,Barnsley,2.0,2.0
Championship,2006-2007,Leicester,Sheffield Weds,1.0,4.0
Championship,2006-2007,Luton,Preston,2.0,0.0
Championship,2006-2007,Southend,Wolves,0.0,1.0
Championship,2006-2007,Sunderland,Norwich,1.0,0.0
Championship,2006-2007,West Brom,Derby,1.0,0.0
Championship,2006-2007,Birmingham,Preston,3.0,1.0
Championship,2006-2007,Cardiff,Ipswich,2.0,2.0
Championship,2006-2007,Coventry,Burnley,1.0,0.0
Championship,2006-2007,Crystal Palace,Colchester,1.0,3.0
Championship,2006-2007,Leeds,Derby,0.0,1.0
Championship,2006-2007,Norwich,Sheffield Weds,1.0,2.0
Championship,2006-2007,Plymouth,Hull,1.0,0.0
Championship,2006-2007,Southend,Southampton,2.0,1.0
Championship,2006-2007,Stoke,QPR,1.0,0.0
Championship,2006-2007,Sunderland,Luton,2.0,1.0
Championship,2006-2007,Wolves,Leicester,1.0,2.0
Championship,2006-2007,Barnsley,West Brom,1.0,1.0
Championship,2006-2007,Luton,Southend,0.0,0.0
Championship,2006-2007,Burnley,Sunderland,2.0,2.0
Championship,2006-2007,Colchester,Stoke,3.0,0.0
Championship,2006-2007,Derby,Crystal Palace,1.0,0.0
Championship,2006-2007,Hull,Cardiff,4.0,1.0
Championship,2006-2007,Ipswich,Leeds,1.0,0.0
Championship,2006-2007,Leicester,Barnsley,2.0,0.0
Championship,2006-2007,Preston,Plymouth,3.0,0.0
Championship,2006-2007,QPR,Wolves,0.0,1.0
Championship,2006-2007,Sheffield Weds,Birmingham,0.0,3.0
Championship,2006-2007,Southampton,Norwich,2.0,1.0
Championship,2006-2007,West Brom,Coventry,5.0,0.0
Championship,2006-2007,Crystal Palace,Sunderland,1.0,0.0
Championship,2006-2007,Burnley,Derby,0.0,0.0
Championship,2006-2007,Ipswich,Stoke,0.0,1.0
Championship,2006-2007,Leeds,Hull,0.0,0.0
Championship,2006-2007,Leicester,Cardiff,0.0,0.0
Championship,2006-2007,Luton,Coventry,3.0,1.0
Championship,2006-2007,Plymouth,West Brom,2.0,2.0
Championship,2006-2007,Preston,Colchester,1.0,0.0
Championship,2006-2007,QPR,Barnsley,1.0,0.0
Championship,2006-2007,Sheffield Weds,Southampton,3.0,3.0
Championship,2006-2007,Southend,Birmingham,0.0,4.0
Championship,2006-2007,Wolves,Norwich,2.0,2.0
Championship,2006-2007,Barnsley,Burnley,1.0,0.0
Championship,2006-2007,Birmingham,QPR,2.0,1.0
Championship,2006-2007,Cardiff,Plymouth,2.0,2.0
Championship,2006-2007,Colchester,Luton,4.0,1.0
Championship,2006-2007,Coventry,Ipswich,1.0,2.0
Championship,2006-2007,Derby,Wolves,0.0,2.0
Championship,2006-2007,Hull,Leicester,1.0,2.0
Championship,2006-2007,Norwich,Southend,0.0,0.0
Championship,2006-2007,Southampton,Crystal Palace,1.0,1.0
Championship,2006-2007,Stoke,Sheffield Weds,1.0,2.0
Championship,2006-2007,Sunderland,Leeds,2.0,0.0
Championship,2006-2007,West Brom,Preston,4.0,2.0
Championship,2006-2007,Birmingham,Luton,2.0,2.0
Championship,2006-2007,Barnsley,Sheffield Weds,0.0,3.0
Championship,2006-2007,Cardiff,Crystal Palace,0.0,0.0
Championship,2006-2007,Colchester,Wolves,2.0,1.0
Championship,2006-2007,Coventry,Southend,1.0,1.0
Championship,2006-2007,Derby,Plymouth,1.0,0.0
Championship,2006-2007,Hull,Burnley,2.0,0.0
Championship,2006-2007,Norwich,QPR,1.0,0.0
Championship,2006-2007,Southampton,Leicester,2.0,0.0
Championship,2006-2007,Stoke,Leeds,3.0,1.0
Championship,2006-2007,Sunderland,Preston,0.0,1.0
Championship,2006-2007,West Brom,Ipswich,2.0,0.0
Championship,2006-2007,Crystal Palace,Norwich,3.0,1.0
Championship,2006-2007,Ipswich,Birmingham,1.0,0.0
Championship,2006-2007,Leeds,Coventry,2.0,1.0
Championship,2006-2007,Leicester,Sunderland,0.0,2.0
Championship,2006-2007,Luton,Cardiff,0.0,0.0
Championship,2006-2007,Plymouth,Southampton,1.0,1.0
Championship,2006-2007,Preston,Derby,1.0,2.0
Championship,2006-2007,QPR,Colchester,1.0,0.0
Championship,2006-2007,Sheffield Weds,Hull,1.0,2.0
Championship,2006-2007,Southend,West Brom,3.0,1.0
Championship,2006-2007,Wolves,Barnsley,2.0,0.0
Championship,2006-2007,West Brom,Luton,3.0,2.0
Championship,2006-2007,Barnsley,Preston,0.0,1.0
Championship,2006-2007,Cardiff,Southend,0.0,1.0
Championship,2006-2007,Colchester,Leicester,1.0,1.0
Championship,2006-2007,Coventry,Crystal Palace,2.0,4.0
Championship,2006-2007,Derby,Sheffield Weds,1.0,0.0
Championship,2006-2007,Hull,QPR,2.0,1.0
Championship,2006-2007,Norwich,Plymouth,1.0,3.0
Championship,2006-2007,Southampton,Burnley,0.0,0.0
Championship,2006-2007,Stoke,Wolves,1.0,1.0
Championship,2006-2007,Sunderland,Ipswich,1.0,0.0
Championship,2006-2007,Crystal Palace,Hull,1.0,1.0
Championship,2006-2007,Ipswich,Colchester,3.0,2.0
Championship,2006-2007,Leeds,West Brom,2.0,3.0
Championship,2006-2007,Luton,Barnsley,0.0,2.0
Championship,2006-2007,Preston,Stoke,3.0,2.0
Championship,2006-2007,QPR,Southampton,0.0,2.0
Championship,2006-2007,Sheffield Weds,Sunderland,2.0,4.0
Championship,2006-2007,Southend,Derby,0.0,1.0
Championship,2006-2007,Wolves,Cardiff,1.0,2.0
Championship,2006-2007,Plymouth,Coventry,3.0,2.0
Championship,2006-2007,Burnley,Stoke,0.0,1.0
Championship,2006-2007,Cardiff,Leicester,3.0,2.0
Championship,2006-2007,Barnsley,QPR,2.0,0.0
Championship,2006-2007,Birmingham,Southend,1.0,3.0
Championship,2006-2007,Colchester,Preston,1.0,0.0
Championship,2006-2007,Coventry,Luton,1.0,0.0
Championship,2006-2007,Derby,Burnley,1.0,0.0
Championship,2006-2007,Hull,Leeds,1.0,2.0
Championship,2006-2007,Norwich,Wolves,0.0,1.0
Championship,2006-2007,Stoke,Ipswich,0.0,0.0
Championship,2006-2007,Sunderland,Crystal Palace,0.0,0.0
Championship,2006-2007,Southampton,Sheffield Weds,2.0,1.0
Championship,2006-2007,West Brom,Plymouth,2.0,1.0
Championship,2006-2007,Cardiff,Barnsley,2.0,0.0
Championship,2006-2007,Colchester,Birmingham,1.0,1.0
Championship,2006-2007,Crystal Palace,Ipswich,2.0,0.0
Championship,2006-2007,Hull,West Brom,0.0,1.0
Championship,2006-2007,Leicester,Luton,1.0,1.0
Championship,2006-2007,Norwich,Leeds,2.0,1.0
Championship,2006-2007,QPR,Burnley,3.0,1.0
Championship,2006-2007,Sheffield Weds,Preston,1.0,3.0
Championship,2006-2007,Southampton,Derby,0.0,1.0
Championship,2006-2007,Stoke,Southend,1.0,1.0
Championship,2006-2007,Sunderland,Coventry,2.0,0.0
Championship,2006-2007,Wolves,Plymouth,2.0,2.0
Championship,2006-2007,Southend,QPR,5.0,0.0
Championship,2006-2007,Barnsley,Colchester,0.0,3.0
Championship,2006-2007,Burnley,Sheffield Weds,1.0,1.0
Championship,2006-2007,Coventry,Cardiff,2.0,2.0
Championship,2006-2007,Derby,Hull,2.0,2.0
Championship,2006-2007,Ipswich,Leicester,0.0,2.0
Championship,2006-2007,Leeds,Crystal Palace,2.0,1.0
Championship,2006-2007,Plymouth,Sunderland,0.0,2.0
Championship,2006-2007,Preston,Wolves,0.0,1.0
Championship,2006-2007,West Brom,Southampton,1.0,1.0
Championship,2006-2007,Birmingham,Stoke,1.0,0.0
Championship,2006-2007,Colchester,West Brom,1.0,2.0
Championship,2006-2007,Cardiff,Leeds,1.0,0.0
Championship,2006-2007,Crystal Palace,Birmingham,0.0,1.0
Championship,2006-2007,Leicester,Coventry,3.0,0.0
Championship,2006-2007,Southampton,Barnsley,5.0,2.0
Championship,2006-2007,Stoke,Luton,0.0,0.0
Championship,2006-2007,Sunderland,Southend,4.0,0.0
Championship,2006-2007,Wolves,Burnley,2.0,1.0
Championship,2006-2007,Barnsley,Hull,3.0,0.0
Championship,2006-2007,Birmingham,Sunderland,1.0,1.0
Championship,2006-2007,Burnley,Leicester,0.0,1.0
Championship,2006-2007,Coventry,Southampton,2.0,1.0
